Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ParentId,ClosedDate,OwnerDisplayName
5577,1,,1520474040,4,74,13192,Is it possible to write an adaptive parser?,"machine-learning,unsupervised-learning,javascript",1,8,,,,
5578,2,,1520477217,1,,11417,,,,0,,5538,,
5579,2,,1520480570,1,,11417,,,,2,,5527,,
5580,1,5620,1520486575,5,696,39,How is gradient calculated for middle layer weights?,"neural-networks,backpropagation,gradient-descent",2,5,,,,
5581,2,,1520500428,1,,12957,,,,0,,5553,,
5582,1,,1520503999,0,30,13202,"In the Mutiple Linear Regression Model, how is the value of weight b2 calculated?","machine-learning,learning-algorithms,linear-regression",2,0,,,,
5583,2,,1520508465,1,,13204,,,,0,,3374,,
5584,2,,1520509239,1,,13204,,,,0,,3007,,
5585,2,,1520511624,2,,9469,,,,0,,5582,,
5586,1,,1520513322,2,107,13138,Does training happen during NEAT?,neat,1,0,,,,
5588,2,,1520535648,0,,13208,,,,1,,4979,,
5589,1,5598,1520536755,0,89,13209,Where and how to start machine learning Journey?,"machine-learning,getting-started",1,2,,,1520579387,
5590,2,,1520537683,0,,13208,,,,0,,3469,,
5591,2,,1520538764,2,,13208,,,,1,,4698,,
5592,2,,1520539652,-1,,13208,,,,0,,3802,,
5593,1,5603,1520540984,6,212,12803,Artificial Inteligence and programming languages,"programming-languages,problem-solving",2,3,5,,,
5594,2,,1520543797,0,,11417,,,,1,,4979,,
5595,2,,1520545880,-1,,11417,,,,1,,3469,,
5596,2,,1520546030,-2,,11571,,,,5,,5593,,
5597,2,,1520548672,0,,13067,,,,0,,5580,,
5598,2,,1520550208,1,,13067,,,,1,,5589,,
5599,2,,1520550215,0,,11417,,,,0,,5232,,
5600,2,,1520550819,0,,11417,,,,0,,5582,,
5601,1,5621,1520552731,7,192,9947,Mathematical intuition for the use of Re-Lu's in Machine Learning,"neural-networks,machine-learning",1,3,1,,,
5602,1,5648,1520559993,1,36,13216,"Neural network to control movement and ""home in"" on a target","neural-networks,getting-started",1,1,1,,,
5603,2,,1520582298,3,,12630,,,,0,,5593,,
5604,2,,1520584688,2,,1847,,,,0,,5586,,
5605,2,,1520584689,2,,3005,,,,0,,3374,,
5606,1,5607,1520584912,5,96,12773,A few doubts on back propagation,"neural-networks,backpropagation",1,0,1,,,
5607,2,,1520609869,1,,9947,,,,7,,5606,,
5614,1,,1520625985,0,39,8215,multi vs one prediction using Regression,"machine-learning,linear-regression,data-science",1,2,,,,
5616,2,,1520639408,0,,11417,,,,0,,5614,,
5617,1,,1520641614,-1,57,13235,Automated way to clean lots of .txt files?,"deep-learning,automation",1,4,,,,
5619,1,,1520647420,1,39,13237,Placing agents in a specific order on demand,"machine-learning,game-ai",2,3,,,,
5620,2,,1520657508,1,,9947,,,,4,,5580,,
5621,2,,1520668326,2,,13208,,,,12,,5601,,
5622,1,,1520678772,2,43,13243,How can I have a computer learn the equation with known dependent variables?,machine-learning,1,10,,,,
5623,2,,1520680134,1,,13243,,,,0,,5619,,
5624,1,,1520701346,0,48,13248,How to calculate the term probabilities of a topic in Replicated Softmax based topic mining,"neural-networks,machine-learning",0,0,,,,
5625,1,,1520715523,2,38,13250,All fully observable environments are episodic according to Russell Norvig 2nd Ed,"intelligent-agent,russell-norvig",1,0,,,,
5626,2,,1520718645,2,,11571,,,,1,,5625,,
5628,2,,1520734268,0,,11571,,,,1,,5619,,
5629,1,5647,1520734381,2,120,13255,What is regression layer in a Spatial Transformer?,"neural-networks,deep-learning,deepmind",1,0,,,,
5637,2,,1520752493,0,,13243,,,,0,,5617,,
5638,1,5650,1520779741,3,82,39,Hand computing feed forward and back propagation of neural network,"neural-networks,backpropagation",1,12,,,,
5645,1,,1520810624,2,123,12940,Q-learning in Python,"python,q-learning",0,6,1,,,
5646,1,,1520820549,2,19,13269,How can one express these instructions as STRIPS operators?,path-planning,0,4,,,1533724543,
5647,2,,1520823303,0,,11417,,,,0,,5629,,
5648,2,,1520834366,1,,13138,,,,0,,5602,,
5650,2,,1520839670,1,,12630,,,,0,,5638,,
5652,1,,1520841049,1,52,13043,NLP proved against US legal texts,"neural-networks,ai-design,natural-language-processing,legal",0,4,,,,
5656,1,5657,1520873838,0,63,12179,It is advisable to use c # to start in the world of AI,"programming-languages,spanish-language",1,3,0,,,
5657,2,,1520883811,1,,11571,,,,0,,5656,,
5658,1,5668,1520895866,3,39,13291,What are development tests used for?,"natural-language-processing,language-processing,intelligence-testing,voice-recognition",1,1,,,,
5665,1,,1520912505,3,68,11893,ANNs with multiple activation outputs,"neural-networks,machine-learning,activation-function",2,3,,,,
5666,1,5667,1520912660,0,58,4738,What dimension to give to a neural network intputs?,"neural-networks,keras,python",1,1,,,,
5667,2,,1520917338,1,,13178,,,,0,,5666,,
5668,2,,1520919263,5,,13295,,,,1,,5658,,
5669,2,,1520957299,1,,12053,,,,0,,4613,,
5670,1,5671,1520968261,2,87,13169,How is direction of weight change determined by Gradient Descent algorithm,"machine-learning,linear-regression,gradient-descent",2,1,2,,,
5671,2,,1520975446,1,,9947,,,,5,,5670,,
5672,1,,1520976671,2,63,13302,M.c.Escher and abstract thought,"machine-learning,reinforcement-learning",1,3,2,,,
5673,2,,1520984441,0,,13104,,,,0,,5475,,
5680,2,,1520990254,2,,13104,,,,0,,5265,,
5682,1,5683,1520993605,1,147,12806,What's the difference in between biological evolution and artificial evolution?,"genetic-algorithms,evolutionary-algorithms,biology",2,4,,,,
5683,2,,1520995511,3,,12857,,,,7,,5682,,
5684,2,,1521009588,0,,11571,,,,1,,5682,,
5685,1,,1521017376,0,61,13315,Training with unbalanced positive *and negative* data,"neural-networks,tensorflow,keras,real-time",0,0,,,,
5688,1,,1521062808,3,49,13326,Learning in unsupervised learning,unsupervised-learning,2,0,1,,,
5689,2,,1521064457,2,,13076,,,,0,,5486,,
5694,1,5695,1521067341,2,52,4738,Are Convolutional Neural Networks Recurrent Neural Networks?,"convolutional-neural-networks,recurrent-neural-networks",2,2,2,,,
5695,2,,1521076904,2,,4398,,,,0,,5694,,
5696,2,,1521079207,2,,4398,,,,0,,5688,,
5697,2,,1521080612,0,,12806,,,,0,,5688,,
5698,2,,1521081810,1,,11893,,,,1,,5043,,
5699,2,,1521082363,1,,11893,,,,0,,4769,,
5703,1,5704,1521118432,0,36,4656,Question about the AlexNet paper,"machine-learning,deep-learning",2,0,,,,
5704,2,,1521130258,0,,5763,,,,1,,5703,,
5705,2,,1521130304,0,,4398,,,,0,,5703,,
5706,2,,1521155808,0,,12630,,,,1,,5670,,
5707,2,,1521164983,0,,7783,,,,0,,3321,,
5708,1,5710,1521171871,1,50,12950,Equilateral and One-of-n encoding,ai-basics,1,0,,,,
5709,1,,1521173660,2,43,13352,Classification Learning - Normalization of time series and live usage,"neural-networks,training,datasets",0,4,,,,
5710,2,,1521174218,0,,13352,,,,0,,5708,,
5711,2,,1521186873,1,,1581,,,,0,,5694,,
5713,1,,1521188210,0,69,7801,AI Self-Destruct Button,ai-design,1,1,,,,
5714,2,,1521216400,-1,,13361,,,,1,,1479,,
5715,1,,1521219306,4,56,13361,Can we use the recursive least squares as a learning algorithm to an ADALINE?,"learning-algorithms,linear-regression",0,5,,,,
5716,1,,1521220821,1,130,12754,How does backpropagation work on a custom loss function whose components have magnitudes of different orders?,"convolutional-neural-networks,backpropagation,keras",0,0,,,,
5717,1,5726,1521225994,1,60,12788,Why do you have to register a bot with Azure?,"ai-basics,chat-bots",1,0,,,,
5718,1,,1521241620,0,23,13366,Steer to get started please,"machine-learning,python",0,0,,,,
5719,2,,1521257985,1,,4398,,,,3,,5713,,
5720,1,5722,1521266451,4,196,12726,Difference between Expected Return and Value Function in Reinforcement Learning,reinforcement-learning,1,0,,,,
5722,2,,1521282898,1,,1847,,,,4,,5720,,
5724,2,,1521313183,1,,13360,,,,0,,5517,,
5725,2,,1521313815,1,,13360,,,,3,,3666,,
5726,2,,1521315586,2,,13360,,,,1,,5717,,
5727,1,,1521322644,0,22,3015,Did anyone model NLP system on top of text summarization problem?,"natural-language-processing,text-summarization",0,1,,,,
5728,1,5730,1521332815,7,949,9947,Time complexity for training a Neural Network,"optimization,time-complexity",2,2,4,,,
5729,1,,1521341679,-1,31,14382,Decision tree classifier,classification,1,4,,,,
5730,2,,1521349604,4,,14381,,,,4,,5728,,
5735,2,,1521358114,1,,5763,,,,0,,5729,,
5736,1,,1521365609,0,126,4707,Blockchain as a multi agent system,"game-theory,multi-agent-systems",0,0,,,,
5737,1,,1521367301,1,42,10930,Is there a way to send data from Tensorflow to Arduino via Bluetooth?,"machine-learning,tensorflow,python",0,1,,,1521369016,
5738,1,5744,1521370749,3,98,14389,Is color information only extracted in the first input layer of a convolutional neural network?,"neural-networks,deep-learning,convolutional-neural-networks,image-recognition,ai-basics",1,2,,,,
5739,1,,1521383747,0,23,11667,"Being able to see how tensorflow ""weighs"" features in classifier","neural-networks,tensorflow",0,2,,,,
5740,2,,1521404210,1,,9198,,,,0,,5107,,
5741,1,5745,1521404680,4,99,12519,error in decision trees,machine-learning,1,1,1,,,
5742,2,,1521440286,2,,14408,,,,1,,4864,,
5744,2,,1521452518,2,,2841,,,,0,,5738,,
5745,2,,1521459539,3,,13088,,,,0,,5741,,
5746,2,,1521472707,2,,13088,,,,0,,5568,,
5748,2,,1521486978,2,,12053,,,,3,,5728,,
5755,1,,1521513374,0,55,14426,How to make training data for AI,"classification,research,datasets,ai-community",1,0,,,,
5756,2,,1521518188,2,,11069,,,,3,,5755,,
5757,1,,1521526886,2,79,14433,How to determine the size of biases?,"neural-networks,backpropagation",1,0,,,1532069318,
5762,1,,1521599114,5,73,14450,Algorithms for scene rotation,"deep-learning,computer-vision",2,0,,,,
5763,1,,1521603923,5,1389,12672,What are the latest 'hot' research topics for deep learning and AI?,"deep-learning,ai-field",2,2,2,,,
5764,2,,1521607343,2,,12672,,,,5,,5762,,
5765,1,,1521610793,0,37,14371,Create Space Artworks based on data?,art-aesthetics,0,5,,,,
5766,2,,1521611779,0,,11069,,,,2,,5757,,
5767,2,,1521616370,3,,4302,,,,0,,5762,,
5768,1,,1521625369,1,30,14457,Training NN with 1000+ bits binary labels?,"neural-networks,ai-basics,python",0,0,,,,
5769,1,,1521646580,7,4232,14389,"In a CNN, does each new filter have different weights for each input channel, or are the same weights of each filter used across input channels?","deep-learning,convolutional-neural-networks,image-recognition",4,0,4,,,
5770,1,5780,1521655346,2,421,14462,Intel Movidius Neural Stick vs TensorFlow,"neural-networks,image-recognition,getting-started,software-evaluation",1,2,,,,
5771,2,,1521667491,4,,1847,,,,2,,5769,,
5773,1,,1521674557,1,43,11429,Learning algorithm that filters keyboard clicking in audio feeds,"neural-networks,machine-learning",0,0,,,,
5774,1,,1521676089,4,191,2189,CNN backpropagation with stride>1,"convolutional-neural-networks,backpropagation,gradient-descent",1,1,,,,
5775,2,,1521676103,2,,14470,,,,0,,4199,,
5776,1,,1521677216,1,20,14472,Commercial API Q: is there an api for converting vision tags into a caption?,"machine-learning,natural-language-processing,software-evaluation",0,5,,,,
5777,2,,1521696374,1,,14483,,,,4,,5763,,
5778,2,,1521708117,2,,12957,,,,5,,5769,,
5779,2,,1521740392,0,,12053,,,,0,,5769,,
5780,2,,1521762148,2,,13295,,,,0,,5770,,
5781,1,,1521769929,1,27,11429,"Learning from events. Supervised, Unsupervised or MDP?","machine-learning,reinforcement-learning,classification,unsupervised-learning,lstm",0,0,,,,
5782,1,,1521783520,4,228,2897,"Were the requirements to solve the Turing Test in ""AI: A Modern Approach"" foreseen by Alan Turing, or backfilled by Peter Norvig and Stuart Russell?","machine-learning,strong-ai,turing-test,norvig-russell,disambiguation",1,4,1,,,
5789,2,,1521798517,1,,13088,,,,0,,4694,,
5790,1,,1521824481,2,75,14514,How to solve constraint satisfaction problem of queen and knights,algorithm,1,0,,,,
5791,2,,1521869503,1,,11571,,,,0,,5790,,
5792,1,6516,1521879750,0,22,4920,What's wrapping in Grammatical Evolution?,genetic-programming,1,0,,,,
5793,1,,1521882095,2,70,14514,How to solve Planning in Artificial intelligence using Strips,prediction,1,1,,,,
5794,1,,1521882748,1,90,14534,How to estimate the AI player's strength in multiplayer game?,"game-ai,monte-carlo-tree-search",1,3,,,,
5795,2,,1521896388,4,,13088,,,,3,,5782,,
5796,2,,1521929610,2,,12957,,,,7,,5794,,
5797,1,,1521930787,4,95,14549,Logic for a knowledge based expert system,"knowledge-representation,expert-system",1,2,,,,
5798,2,,1521941241,0,,12053,,,,2,,5067,,
5800,1,5820,1522015051,1,37,14568,S-shaped nonlinearities in tanh neurons,"neural-networks,machine-learning",1,1,,,,
5801,1,5813,1522016962,3,75,13068,Good idea to assign different objects to same class?,"neural-networks,convolutional-neural-networks,training,datasets",3,2,,,,
5803,2,,1522030672,3,,14483,,,,5,,248,,
5804,2,,1522035292,0,,11069,,,,1,,5801,,
5807,2,,1522071810,2,,14580,,,,2,,4396,,
5810,1,,1522117169,2,322,14587,How to use DQN to handle an imperfect but complete information game?,"reinforcement-learning,game-ai,q-learning,imperfect-information",1,1,1,,,
5812,2,,1522129827,1,,11571,,,,3,,5797,,
5813,2,,1522136942,0,,5210,,,,0,,5801,,
5814,1,,1522138444,4,163,14570,How well can CNN for bounding box detection generalise?,"neural-networks,convolutional-neural-networks,software-evaluation",1,3,,,,
5815,2,,1522149291,1,,13088,,,,0,,2940,,
5816,2,,1522173552,0,,11571,,,,0,,2940,,
5817,2,,1522190025,2,,14612,,,,0,,2940,,
5818,1,,1522190193,1,64,14613,Extracting one class from a pretrained Convolutional Neural Network,"deep-learning,convolutional-neural-networks,image-recognition,computer-vision",1,0,0,,,
5819,2,,1522191864,1,,14612,,,,4,,5818,,
5820,2,,1522192731,1,,14612,,,,0,,5800,,
5821,1,,1522209394,3,24,14621,How to use MOPSO to align characters vertically?,"algorithm,optimization,combinatorics",1,1,,,,
5822,1,,1522220705,-1,117,14627,Open source AI software to remove/obscure elements in video or still images?,"ai-design,ai-basics,open-source",1,2,,,1523608245,
5825,1,6093,1522233172,1,37,14628,Why don't ELUs multiply the linear portion by α?,"neural-networks,deep-learning",1,0,,,,
5826,2,,1522247115,2,,5763,,,,2,,5822,,
5833,1,5834,1522257383,5,149,14631,How does one code the rules of a boardgame for deep learning?,"deep-learning,gaming,alphago",1,0,1,,,
5834,2,,1522270620,8,,11571,,,,2,,5833,,
5835,1,,1522277832,3,126,14638,Q Learning and State(Stochastic Environment),"deep-learning,algorithm,q-learning",1,3,,,,
5836,1,,1522313557,1,187,14650,How to calculate the output of this neural network?,"neural-networks,recurrent-neural-networks",1,0,,,,
5837,1,,1522373292,1,56,14661,Fuzzy confusion matrix for fuzzy classifier,"classification,fuzzy-logic",0,0,,,,
5838,1,7104,1522375942,2,122,13038,Ideas on how to make a neural net learn how to split sequence into sub sequences,"neural-networks,algorithm",5,7,0,,,
5839,1,5849,1522394995,3,199,14625,"Implementing the ""original"" NEAT algorithm in JavaScript","neural-networks,genetic-algorithms,deep-network,evolutionary-algorithms,neat",1,4,1,,,
5840,1,,1522397274,4,159,9947,Definitive methods vs Neural Networks and Artificial Intelligence,"neural-networks,machine-learning,algorithm",3,14,2,,,
5841,2,,1522397887,1,,14625,,,,1,,5836,,
5842,2,,1522400203,1,,11571,,,,0,,5835,,
5843,2,,1522433142,1,,3005,,,,0,,3899,,
5846,2,,1522469217,2,,12118,,,,0,,4987,,
5849,2,,1522479106,2,,13088,,,,0,,5839,,
5851,2,,1522486594,1,,4994,,,,2,,5840,,
5852,2,,1522500173,0,,12118,,,,0,,4084,,
5853,2,,1522503255,2,,12118,,,,0,,2874,,
5854,2,,1522538535,1,,8009,,,,0,,5167,,
5855,1,5858,1522547296,2,216,14701,Training Neural Network with 'fake' data?,"neural-networks,reasoning",2,5,,,,
5857,1,,1522552666,1,18,14705,Social network filtering for specific topic,"machine-learning,ai-design",0,3,,,,
5858,2,,1522566138,2,,13088,,,,7,,5855,,
5859,1,,1522568696,1,54,14708,Simple website and attaching Data Analysis to user information for feedback,"machine-learning,ai-basics",0,1,,,,
5860,2,,1522572145,1,,10051,,,,0,,5855,,
5861,1,,1522576228,3,92,11566,What is the most time consuming part of training deep networks?,"deep-learning,deep-network",1,7,1,,,
5862,1,,1522578168,3,106,14710,"In feed forward neural networks, why don't we connect the output of each layer to all proceeding layers?","neural-networks,hidden-layers",2,1,,,,
5864,2,,1522616298,0,,8041,,,,0,,5862,,
5865,2,,1522625331,3,,13199,,,,1,,5862,,
5866,2,,1522636564,2,,1343,,,,0,,2762,,
5867,2,,1522644479,2,,11810,,,,3,,5774,,
5868,2,,1522656247,3,,12118,,,,8,,5258,,
5869,1,,1522658010,-1,167,14731,Simple Image Processing AI for Fire Detection,"keras,python",1,4,1,,,
5870,2,,1522664566,3,,12053,,,,1,,5810,,
5872,2,,1522687149,2,,12118,,,,7,,5239,,
5873,2,,1522708341,2,,14744,,,,2,,5496,,
5874,1,,1522737234,4,73,7800,Sentiment Analysis,"natural-language-processing,sentiment-analysis",3,7,3,,,
5875,1,,1522737510,1,35,14751,Best practices to classify recurring patterns using an LSTM or GRU,recurrent-neural-networks,0,0,,,,
5883,2,,1522756659,1,,13038,,,,1,,5874,,
5884,2,,1522765628,0,,9413,,,,0,,5193,,
5885,1,,1522770735,3,52,1671,Compound intelligence?,"machine-learning,theorics,biology,architecture,emergence",1,3,0,,,
5888,2,,1522774810,2,,5767,,,,1,,5874,,
5889,1,,1522786311,2,33,11571,Interactive forward simulation,game-ai,0,1,,,,
5890,1,,1522797195,3,100,14587,What are good learning strategies for Deep Q-Network with opponents?,"reinforcement-learning,game-ai,q-learning,self-play,perfect-play",1,1,2,,,
5891,1,5892,1522809414,4,509,14769,Why most imperfect information games usually use non machine learning AI?,"machine-learning,game-ai,imperfect-information",1,1,1,,,
5892,2,,1522812942,3,,1847,,,,0,,5891,,
5893,2,,1522814751,2,,1847,,,,4,,5890,,
5898,1,,1522827939,1,127,14776,Neural Network Cell (Node) Types,"neural-networks,ai-basics,terminology",0,4,2,,,
